case_name_en,case_name_zh,release_date,rarity_en,rarity_zh,item_name_en,item_name_zh,weapon,finish,source_url,steamdt_market_hash_name
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Boreal Forest,,★ Bowie Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Case Hardened,,★ Bowie Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Crimson Web,,★ Bowie Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Fade,,★ Bowie Knife,Fade,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Forest DDPAT,,★ Bowie Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Night,,★ Bowie Knife,Night,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Safari Mesh,,★ Bowie Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Scorched,,★ Bowie Knife,Scorched,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Slaughter,,★ Bowie Knife,Slaughter,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Stained,,★ Bowie Knife,Stained,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Operation Wildfire Case,,,Covert,隐秘级,★ Bowie Knife | Urban Masked,,★ Bowie Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Operation_Wildfire_Case,
Prisma 2 Case,,,Mil-Spec,军规级,R8 Revolver | Bone Forged,,R8 Revolver,Bone Forged,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Mil-Spec,军规级,Negev | Prototype,,Negev,Prototype,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Mil-Spec,军规级,CZ75-Auto | Distressed,,CZ75-Auto,Distressed,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Mil-Spec,军规级,AUG | Tom Cat,,AUG,Tom Cat,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Mil-Spec,军规级,MP5-SD | Desert Strike,,MP5-SD,Desert Strike,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Mil-Spec,军规级,Desert Eagle | Blue Ply,,Desert Eagle,Blue Ply,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Mil-Spec,军规级,AWP | Capillary,,AWP,Capillary,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Restricted,受限级,Sawed-Off | Apocalypto,,Sawed-Off,Apocalypto,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Restricted,受限级,P2000 | Acid Etched,,P2000,Acid Etched,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Restricted,受限级,SCAR-20 | Enforcer,,SCAR-20,Enforcer,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Restricted,受限级,SG 553 | Darkwing,,SG 553,Darkwing,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Restricted,受限级,SSG 08 | Fever Dream,,SSG 08,Fever Dream,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Classified,保密级,MAC-10 | Disco Tech,,MAC-10,Disco Tech,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Classified,保密级,MAG-7 | Justice,,MAG-7,Justice,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Classified,保密级,AK-47 | Phantom Disruptor,,AK-47,Phantom Disruptor,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,Glock-18 | Bullet Queen,,Glock-18,Bullet Queen,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,M4A1-S | Player Two,,M4A1-S,Player Two,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Phase 1),,★ Talon Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Phase 2),,★ Talon Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Phase 3),,★ Talon Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Phase 4),,★ Talon Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Black Pearl),,★ Talon Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Ruby),,★ Talon Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Sapphire),,★ Talon Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Damascus Steel,,★ Talon Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Marble Fade,,★ Talon Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Rust Coat,,★ Talon Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Tiger Tooth,,★ Talon Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Talon Knife | Ultraviolet,,★ Talon Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Phase 1),,★ Navaja Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Phase 2),,★ Navaja Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Phase 3),,★ Navaja Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Phase 4),,★ Navaja Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Black Pearl),,★ Navaja Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Ruby),,★ Navaja Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Sapphire),,★ Navaja Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Damascus Steel,,★ Navaja Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Marble Fade,,★ Navaja Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Rust Coat,,★ Navaja Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Tiger Tooth,,★ Navaja Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Navaja Knife | Ultraviolet,,★ Navaja Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Phase 1),,★ Stiletto Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Phase 2),,★ Stiletto Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Phase 3),,★ Stiletto Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Phase 4),,★ Stiletto Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Black Pearl),,★ Stiletto Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Ruby),,★ Stiletto Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Sapphire),,★ Stiletto Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Damascus Steel,,★ Stiletto Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Marble Fade,,★ Stiletto Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Rust Coat,,★ Stiletto Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Tiger Tooth,,★ Stiletto Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Stiletto Knife | Ultraviolet,,★ Stiletto Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Phase 1),,★ Ursus Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Phase 2),,★ Ursus Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Phase 3),,★ Ursus Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Phase 4),,★ Ursus Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Black Pearl),,★ Ursus Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Ruby),,★ Ursus Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Sapphire),,★ Ursus Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Damascus Steel,,★ Ursus Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Marble Fade,,★ Ursus Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Rust Coat,,★ Ursus Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Tiger Tooth,,★ Ursus Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma 2 Case,,,Covert,隐秘级,★ Ursus Knife | Ultraviolet,,★ Ursus Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Prisma_2_Case,
Prisma Case,,,Mil-Spec,军规级,FAMAS | Crypsis,,FAMAS,Crypsis,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Mil-Spec,军规级,AK47 | Uncharted,,AK47,Uncharted,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Mil-Spec,军规级,MAC-10 | Whitefish,,MAC-10,Whitefish,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Mil-Spec,军规级,Galil AR | Akoben,,Galil AR,Akoben,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Mil-Spec,军规级,MP7 | Mischief,,MP7,Mischief,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Mil-Spec,军规级,P250 | Verdigris,,P250,Verdigris,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Mil-Spec,军规级,P90 | Off World,,P90,Off World,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Restricted,受限级,AWP | Atheris,,AWP,Atheris,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Restricted,受限级,Tec-9 | Bamboozle,,Tec-9,Bamboozle,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Restricted,受限级,Desert Eagle | Light Rail,,Desert Eagle,Light Rail,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Restricted,受限级,MP5-SD | Gauss,,MP5-SD,Gauss,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Restricted,受限级,UMP-45 | Moonrise,,UMP-45,Moonrise,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Classified,保密级,R8 Revolver | Skull Crusher,,R8 Revolver,Skull Crusher,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Classified,保密级,AUG | Momentum,,AUG,Momentum,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Classified,保密级,XM1014 | Incenigator,,XM1014,Incenigator,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,Five-SeveN | Angry Mob,,Five-SeveN,Angry Mob,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,M4A4 | The Emperor,,M4A4,The Emperor,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Phase 1),,★ Talon Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Phase 2),,★ Talon Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Phase 3),,★ Talon Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Phase 4),,★ Talon Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Black Pearl),,★ Talon Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Ruby),,★ Talon Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Doppler (Sapphire),,★ Talon Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Damascus Steel,,★ Talon Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Marble Fade,,★ Talon Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Rust Coat,,★ Talon Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Tiger Tooth,,★ Talon Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Talon Knife | Ultraviolet,,★ Talon Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Phase 1),,★ Navaja Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Phase 2),,★ Navaja Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Phase 3),,★ Navaja Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Phase 4),,★ Navaja Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Black Pearl),,★ Navaja Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Ruby),,★ Navaja Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Doppler (Sapphire),,★ Navaja Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Damascus Steel,,★ Navaja Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Marble Fade,,★ Navaja Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Rust Coat,,★ Navaja Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Tiger Tooth,,★ Navaja Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Navaja Knife | Ultraviolet,,★ Navaja Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Phase 1),,★ Stiletto Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Phase 2),,★ Stiletto Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Phase 3),,★ Stiletto Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Phase 4),,★ Stiletto Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Black Pearl),,★ Stiletto Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Ruby),,★ Stiletto Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Doppler (Sapphire),,★ Stiletto Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Damascus Steel,,★ Stiletto Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Marble Fade,,★ Stiletto Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Rust Coat,,★ Stiletto Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Tiger Tooth,,★ Stiletto Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Stiletto Knife | Ultraviolet,,★ Stiletto Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Phase 1),,★ Ursus Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Phase 2),,★ Ursus Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Phase 3),,★ Ursus Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Phase 4),,★ Ursus Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Black Pearl),,★ Ursus Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Ruby),,★ Ursus Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Doppler (Sapphire),,★ Ursus Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Damascus Steel,,★ Ursus Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Marble Fade,,★ Ursus Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Rust Coat,,★ Ursus Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Tiger Tooth,,★ Ursus Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Prisma_Case,
Prisma Case,,,Covert,隐秘级,★ Ursus Knife | Ultraviolet,,★ Ursus Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Prisma_Case,
Recoil Case,,,Mil-Spec,军规级,FAMAS | Meow 36,,FAMAS,Meow 36,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Mil-Spec,军规级,Galil AR | Destroyer,,Galil AR,Destroyer,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Mil-Spec,军规级,M4A4 | Poly Mag,,M4A4,Poly Mag,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Mil-Spec,军规级,MAC-10 | Monkeyflage,,MAC-10,Monkeyflage,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Mil-Spec,军规级,Negev | Drop Me,,Negev,Drop Me,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Mil-Spec,军规级,UMP-45 | Roadblock,,UMP-45,Roadblock,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Mil-Spec,军规级,Glock-18 | Winterized,,Glock-18,Winterized,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Restricted,受限级,R8 Revolver | Crazy 8,,R8 Revolver,Crazy 8,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Restricted,受限级,M249 | Downtown,,M249,Downtown,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Restricted,受限级,SG 553 | Dragon Tech,,SG 553,Dragon Tech,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Restricted,受限级,P90 | Vent Rush,,P90,Vent Rush,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Restricted,受限级,Dual Berettas | Flora Carnivora,,Dual Berettas,Flora Carnivora,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Classified,保密级,AK-47 | Ice Coaled,,AK-47,Ice Coaled,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Classified,保密级,P250 | Visions,,P250,Visions,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Classified,保密级,Sawed-Off | Kiss♥Love,,Sawed-Off,Kiss♥Love,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,USP-S | Printstream,,USP-S,Printstream,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,AWP | Chromatic Aberration,,AWP,Chromatic Aberration,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Broken Fang Gloves | Jade,,★ Broken Fang Gloves,Jade,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Broken Fang Gloves | Yellow Banded,,★ Broken Fang Gloves,Yellow Banded,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Broken Fang Gloves | Needle Point,,★ Broken Fang Gloves,Needle Point,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Broken Fang Gloves | Unhinged,,★ Broken Fang Gloves,Unhinged,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Driver Gloves | Snow Leopard,,★ Driver Gloves,Snow Leopard,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Driver Gloves | Black Tie,,★ Driver Gloves,Black Tie,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Driver Gloves | Rezan the Red,,★ Driver Gloves,Rezan the Red,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Driver Gloves | Queen Jaguar,,★ Driver Gloves,Queen Jaguar,https://counterstrike.fandom.com/wiki/Recoil_Case,
