name,series,tier,price,exterior,platform
AK-47 | Asiimov,Danger Zone Case,Covert,279.97,BS,YOUPIN
AK-47 | Asiimov,Danger Zone Case,Covert,4180.0,FN,C5
AK-47 | Asiimov,Danger Zone Case,Covert,287.5,FT,BUFF
AK-47 | Asiimov,Danger Zone Case,Covert,381.99,MW,YOUPIN
AK-47 | Asiimov,Danger Zone Case,Covert,295.0,WW,BUFF
AK-47 | Blue Laminate,ESports 2013 Winter Case,Restricted,110.5,FT,YOUPIN
AK-47 | Blue Laminate,ESports 2013 Winter Case,Restricted,186.99,WW,YOUPIN
AK-47 | Case Hardened,CSGO Weapon Case,Classified,1256.89,BS,YOUPIN
AK-47 | Case Hardened,CSGO Weapon Case,Classified,5432.67,FN,YOUPIN
AK-47 | Case Hardened,CSGO Weapon Case,Classified,1449.45,FT,YOUPIN
AK-47 | Case Hardened,CSGO Weapon Case,Classified,1812.88,MW,YOUPIN
AK-47 | Case Hardened,CSGO Weapon Case,Classified,1258.11,WW,YOUPIN
AK-47 | Frontside Misty,Shadow Case,Classified,129.17,BS,C5
AK-47 | Frontside Misty,Shadow Case,Classified,1600.0,FN,YOUPIN
AK-47 | Frontside Misty,Shadow Case,Classified,137.9,FT,BUFF
AK-47 | Frontside Misty,Shadow Case,Classified,243.6,MW,YOUPIN
AK-47 | Frontside Misty,Shadow Case,Classified,135.08,WW,C5
AK-47 | Legion of Anubis,Fracture Case,Covert,234.5,BS,BUFF
AK-47 | Legion of Anubis,Fracture Case,Covert,490.0,FN,BUFF
AK-47 | Legion of Anubis,Fracture Case,Covert,254.0,FT,YOUPIN
AK-47 | Legion of Anubis,Fracture Case,Covert,267.0,MW,YOUPIN
AK-47 | Legion of Anubis,Fracture Case,Covert,238.78,WW,C5
AK-47 | Orbit Mk01,Operation Hydra Case,Restricted,220.0,BS,YOUPIN
AK-47 | Orbit Mk01,Operation Hydra Case,Restricted,949.0,FN,BUFF
AK-47 | Orbit Mk01,Operation Hydra Case,Restricted,218.5,FT,BUFF
AK-47 | Orbit Mk01,Operation Hydra Case,Restricted,296.8,MW,BUFF
AK-47 | Orbit Mk01,Operation Hydra Case,Restricted,217.48,WW,YOUPIN
AK-47 | Point Disarray,Revolver Case,Classified,105.67,BS,C5
AK-47 | Point Disarray,Revolver Case,Classified,704.5,FN,YOUPIN
AK-47 | Point Disarray,Revolver Case,Classified,104.29,FT,YOUPIN
AK-47 | Point Disarray,Revolver Case,Classified,174.4,MW,YOUPIN
AK-47 | Point Disarray,Revolver Case,Classified,119.5,WW,BUFF
AK-47 | Rat Rod,Shattered Web Case,Restricted,32.9,BS,BUFF
AK-47 | Rat Rod,Shattered Web Case,Restricted,1295.0,FN,C5
AK-47 | Rat Rod,Shattered Web Case,Restricted,34.0,FT,YOUPIN
AK-47 | Rat Rod,Shattered Web Case,Restricted,90.0,MW,C5
AK-47 | Rat Rod,Shattered Web Case,Restricted,33.29,WW,YOUPIN
AK-47 | Red Laminate,ESports 2013 Case,Classified,407.06,BS,BUFF
AK-47 | Red Laminate,ESports 2013 Case,Classified,3847.5,FN,YOUPIN
AK-47 | Red Laminate,ESports 2013 Case,Classified,397.0,FT,YOUPIN
AK-47 | Red Laminate,ESports 2013 Case,Classified,1358.5,MW,YOUPIN
AK-47 | Red Laminate,ESports 2013 Case,Classified,430.0,WW,BUFF
AK-47 | Vulcan,Huntsman Weapon Case,Covert,890.48,BS,YOUPIN
AK-47 | Vulcan,Huntsman Weapon Case,Covert,5146.0,FN,BUFF
AK-47 | Vulcan,Huntsman Weapon Case,Covert,1483.5,FT,YOUPIN
AK-47 | Vulcan,Huntsman Weapon Case,Covert,2949.5,MW,YOUPIN
AK-47 | Vulcan,Huntsman Weapon Case,Covert,1024.5,WW,YOUPIN
AUG | Amber Slipstream,Horizon Case,Mil-Spec,1.77,BS,BUFF
AUG | Amber Slipstream,Horizon Case,Mil-Spec,5.29,FN,BUFF
AUG | Amber Slipstream,Horizon Case,Mil-Spec,2.55,FT,YOUPIN
AUG | Amber Slipstream,Horizon Case,Mil-Spec,2.16,MW,BUFF
AUG | Amber Slipstream,Horizon Case,Mil-Spec,1.67,WW,BUFF
AUG | Arctic Wolf,Shattered Web Case,Restricted,14.99,BS,YOUPIN
AUG | Arctic Wolf,Shattered Web Case,Restricted,80.6,FN,YOUPIN
AUG | Arctic Wolf,Shattered Web Case,Restricted,12.99,FT,BUFF
AUG | Arctic Wolf,Shattered Web Case,Restricted,24.2,MW,BUFF
AUG | Arctic Wolf,Shattered Web Case,Restricted,17.8,WW,BUFF
AUG | Bengal Tiger,ESports 2014 Summer Case,Classified,86.38,BS,C5
AUG | Bengal Tiger,ESports 2014 Summer Case,Classified,630.0,FN,YOUPIN
AUG | Bengal Tiger,ESports 2014 Summer Case,Classified,77.5,FT,BUFF
AUG | Bengal Tiger,ESports 2014 Summer Case,Classified,215.0,MW,BUFF
AUG | Bengal Tiger,ESports 2014 Summer Case,Classified,85.0,WW,BUFF
AUG | Death by Puppy,CS20 Case,Classified,109.5,FN,BUFF
AUG | Death by Puppy,CS20 Case,Classified,41.0,FT,BUFF
AUG | Death by Puppy,CS20 Case,Classified,40.0,MW,BUFF
AUG | Death by Puppy,CS20 Case,Classified,65.04,WW,STEAM
AUG | Fleet Flock,Chroma 3 Case,Classified,79.13,BS,BUFF
AUG | Fleet Flock,Chroma 3 Case,Classified,255.0,FN,C5
AUG | Fleet Flock,Chroma 3 Case,Classified,82.89,FT,BUFF
AUG | Fleet Flock,Chroma 3 Case,Classified,88.95,MW,BUFF
AUG | Fleet Flock,Chroma 3 Case,Classified,82.0,WW,YOUPIN
AUG | Momentum,Prisma Case,Classified,38.4,BS,C5
AUG | Momentum,Prisma Case,Classified,427.88,FN,BUFF
AUG | Momentum,Prisma Case,Classified,39.39,FT,BUFF
AUG | Momentum,Prisma Case,Classified,116.0,MW,BUFF
AUG | Momentum,Prisma Case,Classified,39.38,WW,BUFF
AUG | Plague,Operation Riptide Case,Mil-Spec,4.38,BS,BUFF
AUG | Plague,Operation Riptide Case,Mil-Spec,26.3,FN,YOUPIN
AUG | Plague,Operation Riptide Case,Mil-Spec,5.35,FT,BUFF
AUG | Plague,Operation Riptide Case,Mil-Spec,10.5,MW,BUFF
AUG | Plague,Operation Riptide Case,Mil-Spec,5.45,WW,BUFF
AUG | Stymphalian,Clutch Case,Classified,26.66,BS,BUFF
AUG | Stymphalian,Clutch Case,Classified,86.5,FN,BUFF
AUG | Stymphalian,Clutch Case,Classified,26.9,FT,BUFF
AUG | Stymphalian,Clutch Case,Classified,36.38,MW,BUFF
AUG | Stymphalian,Clutch Case,Classified,28.77,WW,YOUPIN
AUG | Tom Cat,Prisma 2 Case,Mil-Spec,1.15,BS,BUFF
AUG | Tom Cat,Prisma 2 Case,Mil-Spec,4.49,FN,BUFF
AUG | Tom Cat,Prisma 2 Case,Mil-Spec,1.62,FT,C5
AUG | Tom Cat,Prisma 2 Case,Mil-Spec,1.6,MW,BUFF
AUG | Tom Cat,Prisma 2 Case,Mil-Spec,1.05,WW,BUFF
AUG | Triqua,Spectrum 2 Case,Mil-Spec,0.86,BS,BUFF
AUG | Triqua,Spectrum 2 Case,Mil-Spec,7.81,FN,BUFF
AUG | Triqua,Spectrum 2 Case,Mil-Spec,2.09,FT,BUFF
AUG | Triqua,Spectrum 2 Case,Mil-Spec,1.95,MW,BUFF
AUG | Triqua,Spectrum 2 Case,Mil-Spec,0.89,WW,BUFF
AWP | Atheris,Prisma Case,Restricted,26.45,BS,YOUPIN
AWP | Atheris,Prisma Case,Restricted,135.0,FN,BUFF
AWP | Atheris,Prisma Case,Restricted,33.3,FT,YOUPIN
AWP | Atheris,Prisma Case,Restricted,52.0,MW,YOUPIN
AWP | Atheris,Prisma Case,Restricted,26.6,WW,C5
AWP | BOOM,ESports 2013 Case,Classified,4087.5,FN,YOUPIN
AWP | BOOM,ESports 2013 Case,Classified,790.7,FT,C5
AWP | BOOM,ESports 2013 Case,Classified,962.99,MW,YOUPIN
AWP | Capillary,Prisma 2 Case,Mil-Spec,40.8,FN,BUFF
AWP | Chromatic Aberration,Recoil Case,Covert,210.39,BS,BUFF
AWP | Chromatic Aberration,Recoil Case,Covert,628.49,FN,YOUPIN
AWP | Chromatic Aberration,Recoil Case,Covert,257.0,FT,BUFF
AWP | Chromatic Aberration,Recoil Case,Covert,307.6,MW,YOUPIN
AWP | Chromatic Aberration,Recoil Case,Covert,231.9,WW,C5
AWP | Electric Hive,ESports 2013 Winter Case,Classified,799.5,FN,YOUPIN
AWP | Electric Hive,ESports 2013 Winter Case,Classified,233.0,FT,BUFF
AWP | Electric Hive,ESports 2013 Winter Case,Classified,259.5,MW,YOUPIN
AWP | Electric Hive,ESports 2013 Winter Case,Classified,358.99,WW,BUFF
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,29.9,BS,YOUPIN
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,488.9,FN,C5
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,37.16,FT,YOUPIN
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,75.0,MW,BUFF
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,31.0,WW,YOUPIN
AWP | Lightning Strike,CSGO Weapon Case,Covert,3910.0,FN,YOUPIN
AWP | Lightning Strike,CSGO Weapon Case,Covert,3950.0,MW,YOUPIN
AWP | Mortis,Clutch Case,Classified,29.0,BS,BUFF
AWP | Mortis,Clutch Case,Classified,116.0,FN,YOUPIN
AWP | Mortis,Clutch Case,Classified,28.8,FT,YOUPIN
AWP | Mortis,Clutch Case,Classified,39.17,MW,YOUPIN
AWP | Mortis,Clutch Case,Classified,32.03,WW,BUFF
AWP | Neo-Noir,Danger Zone Case,Covert,278.0,BS,BUFF
AWP | Neo-Noir,Danger Zone Case,Covert,403.0,FN,YOUPIN
AWP | Neo-Noir,Danger Zone Case,Covert,289.0,FT,BUFF
AWP | Neo-Noir,Danger Zone Case,Covert,304.5,MW,BUFF
AWP | Neo-Noir,Danger Zone Case,Covert,292.11,WW,C5
AWP | Oni Taiji,Operation Hydra Case,Covert,2523.19,BS,C5
AWP | Oni Taiji,Operation Hydra Case,Covert,6500.0,FN,C5
AWP | Oni Taiji,Operation Hydra Case,Covert,2439.45,FT,C5
AWP | Oni Taiji,Operation Hydra Case,Covert,3294.0,MW,C5
AWP | Oni Taiji,Operation Hydra Case,Covert,2392.5,WW,YOUPIN
AWP | Wildfire,CS20 Case,Covert,313.99,BS,C5
AWP | Wildfire,CS20 Case,Covert,1620.0,FN,YOUPIN
AWP | Wildfire,CS20 Case,Covert,340.0,FT,YOUPIN
AWP | Wildfire,CS20 Case,Covert,528.97,MW,YOUPIN
AWP | Wildfire,CS20 Case,Covert,361.0,WW,YOUPIN
AWP | Worm God,Chroma 2 Case,Restricted,31.87,FN,BUFF
AWP | Worm God,Chroma 2 Case,Restricted,17.9,FT,BUFF
AWP | Worm God,Chroma 2 Case,Restricted,20.0,MW,BUFF
AWP | Worm God,Chroma 2 Case,Restricted,26.19,WW,BUFF
CZ75-Auto | Distressed,Prisma 2 Case,Mil-Spec,0.76,BS,BUFF
CZ75-Auto | Distressed,Prisma 2 Case,Mil-Spec,8.0,FN,BUFF
CZ75-Auto | Distressed,Prisma 2 Case,Mil-Spec,1.52,FT,YOUPIN
CZ75-Auto | Distressed,Prisma 2 Case,Mil-Spec,1.66,MW,BUFF
CZ75-Auto | Distressed,Prisma 2 Case,Mil-Spec,0.82,WW,BUFF
CZ75-Auto | Eco,Horizon Case,Restricted,5.87,BS,BUFF
CZ75-Auto | Eco,Horizon Case,Restricted,97.0,FN,YOUPIN
CZ75-Auto | Eco,Horizon Case,Restricted,5.93,FT,YOUPIN
CZ75-Auto | Eco,Horizon Case,Restricted,17.48,MW,YOUPIN
CZ75-Auto | Eco,Horizon Case,Restricted,5.5,WW,BUFF
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,46.0,FN,YOUPIN
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,16.98,FT,BUFF
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,18.47,MW,YOUPIN
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,28.93,WW,STEAM
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,1.94,BS,YOUPIN
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,13.0,FN,BUFF
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,2.79,FT,BUFF
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,1.93,MW,YOUPIN
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,1.63,WW,YOUPIN
CZ75-Auto | Pole Position,Chroma 2 Case,Restricted,7.92,BS,BUFF
CZ75-Auto | Pole Position,Chroma 2 Case,Restricted,32.77,FN,BUFF
CZ75-Auto | Pole Position,Chroma 2 Case,Restricted,7.86,FT,C5
CZ75-Auto | Pole Position,Chroma 2 Case,Restricted,12.21,MW,BUFF
CZ75-Auto | Pole Position,Chroma 2 Case,Restricted,8.05,WW,BUFF
CZ75-Auto | Red Astor,Chroma 3 Case,Restricted,7.95,BS,BUFF
CZ75-Auto | Red Astor,Chroma 3 Case,Restricted,39.83,FN,BUFF
CZ75-Auto | Red Astor,Chroma 3 Case,Restricted,7.99,FT,BUFF
CZ75-Auto | Red Astor,Chroma 3 Case,Restricted,11.86,MW,BUFF
CZ75-Auto | Red Astor,Chroma 3 Case,Restricted,7.93,WW,BUFF
CZ75-Auto | The Fuschia Is Now,CSGO Weapon Case 3,Classified,277.3,FN,YOUPIN
CZ75-Auto | The Fuschia Is Now,CSGO Weapon Case 3,Classified,119.5,FT,BUFF
CZ75-Auto | The Fuschia Is Now,CSGO Weapon Case 3,Classified,133.89,MW,BUFF
CZ75-Auto | The Fuschia Is Now,CSGO Weapon Case 3,Classified,227.96,WW,STEAM
CZ75-Auto | Tigris,Operation Breakout Weapon Case,Restricted,14.7,BS,YOUPIN
CZ75-Auto | Tigris,Operation Breakout Weapon Case,Restricted,49.17,FN,BUFF
CZ75-Auto | Tigris,Operation Breakout Weapon Case,Restricted,15.0,FT,BUFF
CZ75-Auto | Tigris,Operation Breakout Weapon Case,Restricted,17.28,MW,YOUPIN
CZ75-Auto | Tigris,Operation Breakout Weapon Case,Restricted,14.7,WW,BUFF
CZ75-Auto | Tread Plate,CSGO Weapon Case 3,Restricted,49.7,FN,C5
CZ75-Auto | Tread Plate,CSGO Weapon Case 3,Restricted,31.87,FT,BUFF
CZ75-Auto | Tread Plate,CSGO Weapon Case 3,Restricted,32.99,MW,BUFF
CZ75-Auto | Victoria,CSGO Weapon Case 3,Covert,559.5,BS,BUFF
CZ75-Auto | Victoria,CSGO Weapon Case 3,Covert,769.39,FN,YOUPIN
CZ75-Auto | Victoria,CSGO Weapon Case 3,Covert,563.5,FT,BUFF
CZ75-Auto | Victoria,CSGO Weapon Case 3,Covert,590.0,MW,YOUPIN
CZ75-Auto | Victoria,CSGO Weapon Case 3,Covert,976.9,WW,STEAM
Desert Eagle | Blue Ply,Prisma 2 Case,Mil-Spec,2.0,BS,BUFF
Desert Eagle | Blue Ply,Prisma 2 Case,Mil-Spec,21.0,FN,BUFF
Desert Eagle | Blue Ply,Prisma 2 Case,Mil-Spec,2.6,FT,BUFF
Desert Eagle | Blue Ply,Prisma 2 Case,Mil-Spec,3.99,MW,YOUPIN
Desert Eagle | Blue Ply,Prisma 2 Case,Mil-Spec,2.19,WW,YOUPIN
Desert Eagle | Cobalt Disruption,ESports 2013 Winter Case,Classified,739.29,FN,C5
Desert Eagle | Cobalt Disruption,ESports 2013 Winter Case,Classified,559.36,FT,C5
Desert Eagle | Cobalt Disruption,ESports 2013 Winter Case,Classified,550.0,MW,YOUPIN
Desert Eagle | Conspiracy,Operation Breakout Weapon Case,Classified,143.5,FN,YOUPIN
Desert Eagle | Conspiracy,Operation Breakout Weapon Case,Classified,134.5,MW,BUFF
Desert Eagle | Crimson Web,ESports 2014 Summer Case,Restricted,93.99,BS,YOUPIN
Desert Eagle | Crimson Web,ESports 2014 Summer Case,Restricted,1998.99,FN,YOUPIN
Desert Eagle | Crimson Web,ESports 2014 Summer Case,Restricted,89.67,FT,YOUPIN
Desert Eagle | Crimson Web,ESports 2014 Summer Case,Restricted,291.9,MW,C5
Desert Eagle | Crimson Web,ESports 2014 Summer Case,Restricted,95.76,WW,C5
Desert Eagle | Directive,Gamma 2 Case,Restricted,7.18,BS,YOUPIN
Desert Eagle | Directive,Gamma 2 Case,Restricted,770.0,FN,C5
Desert Eagle | Directive,Gamma 2 Case,Restricted,7.94,FT,YOUPIN
Desert Eagle | Directive,Gamma 2 Case,Restricted,30.9,MW,YOUPIN
Desert Eagle | Directive,Gamma 2 Case,Restricted,7.4,WW,BUFF
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,48.89,BS,BUFF
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,879.9,FN,C5
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,45.0,FT,BUFF
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,109.99,MW,BUFF
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,98.9,WW,BUFF
Desert Eagle | Light Rail,Prisma Case,Restricted,7.6,BS,BUFF
Desert Eagle | Light Rail,Prisma Case,Restricted,55.21,FN,BUFF
Desert Eagle | Light Rail,Prisma Case,Restricted,8.2,FT,C5
Desert Eagle | Light Rail,Prisma Case,Restricted,15.3,MW,BUFF
Desert Eagle | Light Rail,Prisma Case,Restricted,7.5,WW,BUFF
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,40.9,BS,BUFF
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,105.5,FN,BUFF
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,40.69,FT,YOUPIN
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,55.0,MW,BUFF
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,47.1,WW,YOUPIN
Desert Eagle | Oxide Blaze,Spectrum Case,Mil-Spec,3.59,BS,BUFF
Desert Eagle | Oxide Blaze,Spectrum Case,Mil-Spec,6.1,FN,YOUPIN
Desert Eagle | Oxide Blaze,Spectrum Case,Mil-Spec,3.18,FT,BUFF
Desert Eagle | Oxide Blaze,Spectrum Case,Mil-Spec,4.0,MW,BUFF
Desert Eagle | Oxide Blaze,Spectrum Case,Mil-Spec,3.99,WW,BUFF
Desert Eagle | Printstream,Fracture Case,Covert,243.5,BS,YOUPIN
Desert Eagle | Printstream,Fracture Case,Covert,571.5,FN,YOUPIN
Desert Eagle | Printstream,Fracture Case,Covert,254.5,FT,YOUPIN
Desert Eagle | Printstream,Fracture Case,Covert,310.5,MW,BUFF
Desert Eagle | Printstream,Fracture Case,Covert,246.9,WW,YOUPIN
Dual Berettas | Balance,Shattered Web Case,Mil-Spec,5.49,BS,BUFF
Dual Berettas | Balance,Shattered Web Case,Mil-Spec,45.9,FN,YOUPIN
Dual Berettas | Balance,Shattered Web Case,Mil-Spec,9.0,FT,BUFF
Dual Berettas | Balance,Shattered Web Case,Mil-Spec,24.0,MW,YOUPIN
Dual Berettas | Balance,Shattered Web Case,Mil-Spec,5.47,WW,BUFF
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,35.4,BS,C5
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,155.0,FN,YOUPIN
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,30.9,FT,BUFF
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,33.0,MW,YOUPIN
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,29.65,WW,YOUPIN
Dual Berettas | Cartel,Operation Wildfire Case,Mil-Spec,2.26,BS,BUFF
Dual Berettas | Cartel,Operation Wildfire Case,Mil-Spec,27.33,FN,YOUPIN
Dual Berettas | Cartel,Operation Wildfire Case,Mil-Spec,4.6,FT,YOUPIN
Dual Berettas | Cartel,Operation Wildfire Case,Mil-Spec,9.26,MW,YOUPIN
Dual Berettas | Cartel,Operation Wildfire Case,Mil-Spec,2.48,WW,BUFF
Dual Berettas | Cobra Strike,Operation Hydra Case,Classified,471.47,BS,C5
Dual Berettas | Cobra Strike,Operation Hydra Case,Classified,727.0,FN,YOUPIN
Dual Berettas | Cobra Strike,Operation Hydra Case,Classified,410.0,FT,C5
Dual Berettas | Cobra Strike,Operation Hydra Case,Classified,514.4,MW,BUFF
Dual Berettas | Cobra Strike,Operation Hydra Case,Classified,415.0,WW,YOUPIN
Dual Berettas | Dezastre,Operation Broken Fang Case,Restricted,22.1,BS,BUFF
Dual Berettas | Dezastre,Operation Broken Fang Case,Restricted,164.49,FN,YOUPIN
Dual Berettas | Dezastre,Operation Broken Fang Case,Restricted,25.83,FT,YOUPIN
Dual Berettas | Dezastre,Operation Broken Fang Case,Restricted,55.0,MW,BUFF
Dual Berettas | Dezastre,Operation Broken Fang Case,Restricted,21.69,WW,BUFF
Dual Berettas | Shred,Horizon Case,Mil-Spec,1.6,BS,BUFF
Dual Berettas | Shred,Horizon Case,Mil-Spec,4.99,FN,YOUPIN
Dual Berettas | Shred,Horizon Case,Mil-Spec,2.18,FT,YOUPIN
Dual Berettas | Shred,Horizon Case,Mil-Spec,2.51,MW,C5
Dual Berettas | Shred,Horizon Case,Mil-Spec,1.89,WW,BUFF
Dual Berettas | Tread,Operation Riptide Case,Mil-Spec,4.07,BS,BUFF
Dual Berettas | Tread,Operation Riptide Case,Mil-Spec,36.2,FN,YOUPIN
Dual Berettas | Tread,Operation Riptide Case,Mil-Spec,5.8,FT,BUFF
Dual Berettas | Tread,Operation Riptide Case,Mil-Spec,12.74,MW,BUFF
Dual Berettas | Tread,Operation Riptide Case,Mil-Spec,4.55,WW,BUFF
FAMAS | Afterimage,ESports 2013 Winter Case,Classified,1279.5,FN,BUFF
FAMAS | Afterimage,ESports 2013 Winter Case,Classified,165.37,FT,C5
FAMAS | Afterimage,ESports 2013 Winter Case,Classified,206.0,MW,BUFF
FAMAS | Afterimage,ESports 2013 Winter Case,Classified,198.77,WW,C5
FAMAS | Commemoration,CS20 Case,Covert,223.5,BS,BUFF
FAMAS | Commemoration,CS20 Case,Covert,517.5,FN,YOUPIN
FAMAS | Commemoration,CS20 Case,Covert,223.0,FT,YOUPIN
FAMAS | Commemoration,CS20 Case,Covert,235.0,MW,BUFF
FAMAS | Commemoration,CS20 Case,Covert,230.0,WW,YOUPIN
FAMAS | Djinn,Chroma 2 Case,Classified,79.36,BS,BUFF
FAMAS | Djinn,Chroma 2 Case,Classified,449.5,FN,BUFF
FAMAS | Djinn,Chroma 2 Case,Classified,83.6,FT,BUFF
FAMAS | Djinn,Chroma 2 Case,Classified,96.0,MW,YOUPIN
FAMAS | Djinn,Chroma 2 Case,Classified,81.69,WW,YOUPIN
FAMAS | Hexane,CSGO Weapon Case 2,Mil-Spec,29.02,FN,BUFF
FAMAS | Hexane,CSGO Weapon Case 2,Mil-Spec,16.7,FT,BUFF
FAMAS | Hexane,CSGO Weapon Case 2,Mil-Spec,18.15,MW,YOUPIN
FAMAS | Hexane,CSGO Weapon Case 2,Mil-Spec,24.5,WW,BUFF
FAMAS | Meow 36,Recoil Case,Mil-Spec,6.59,FN,YOUPIN
FAMAS | Neural Net,Falchion Case,Restricted,8.12,BS,C5
FAMAS | Neural Net,Falchion Case,Restricted,66.0,FN,BUFF
FAMAS | Neural Net,Falchion Case,Restricted,7.66,FT,YOUPIN
FAMAS | Neural Net,Falchion Case,Restricted,13.69,MW,YOUPIN
FAMAS | Neural Net,Falchion Case,Restricted,12.89,WW,YOUPIN
FAMAS | Valence,Operation Wildfire Case,Restricted,24.6,BS,YOUPIN
FAMAS | Valence,Operation Wildfire Case,Restricted,255.5,FN,YOUPIN
FAMAS | Valence,Operation Wildfire Case,Restricted,24.9,FT,YOUPIN
FAMAS | Valence,Operation Wildfire Case,Restricted,56.51,MW,YOUPIN
FAMAS | Valence,Operation Wildfire Case,Restricted,29.5,WW,YOUPIN
Five-SeveN | Angry Mob,Prisma Case,Covert,980.0,FN,C5
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,1.77,BS,YOUPIN
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,5.92,FN,BUFF
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,2.46,FT,BUFF
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,2.59,MW,BUFF
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,2.08,WW,BUFF
Five-SeveN | Copper Galaxy,CSGO Weapon Case 3,Restricted,220.0,FN,BUFF
Five-SeveN | Copper Galaxy,CSGO Weapon Case 3,Restricted,80.15,FT,C5
Five-SeveN | Copper Galaxy,CSGO Weapon Case 3,Restricted,79.68,MW,BUFF
Five-SeveN | Fairy Tale,Operation Broken Fang Case,Classified,167.5,BS,BUFF
Five-SeveN | Fairy Tale,Operation Broken Fang Case,Classified,2940.0,FN,YOUPIN
Five-SeveN | Fairy Tale,Operation Broken Fang Case,Classified,239.0,FT,YOUPIN
Five-SeveN | Fairy Tale,Operation Broken Fang Case,Classified,579.0,MW,BUFF
Five-SeveN | Fairy Tale,Operation Broken Fang Case,Classified,170.5,WW,BUFF
Five-SeveN | Hyper Beast,Operation Hydra Case,Covert,2177.0,BS,YOUPIN
Five-SeveN | Hyper Beast,Operation Hydra Case,Covert,3831.5,FN,C5
Five-SeveN | Hyper Beast,Operation Hydra Case,Covert,2274.4,FT,BUFF
Five-SeveN | Hyper Beast,Operation Hydra Case,Covert,2803.28,MW,C5
Five-SeveN | Hyper Beast,Operation Hydra Case,Covert,2169.14,WW,C5
Five-SeveN | Kami,Winter Offensive Weapon Case,Mil-Spec,25.0,FN,C5
Five-SeveN | Kami,Winter Offensive Weapon Case,Mil-Spec,12.99,FT,YOUPIN
Five-SeveN | Kami,Winter Offensive Weapon Case,Mil-Spec,16.0,MW,BUFF
Five-SeveN | Monkey Business,Chroma 2 Case,Classified,80.38,BS,C5
Five-SeveN | Monkey Business,Chroma 2 Case,Classified,84.28,FT,C5
Five-SeveN | Monkey Business,Chroma 2 Case,Classified,324.9,MW,YOUPIN
Five-SeveN | Monkey Business,Chroma 2 Case,Classified,82.3,WW,BUFF
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,1.35,BS,BUFF
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,17.5,FN,YOUPIN
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,1.7,FT,BUFF
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,1.99,MW,BUFF
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,1.4,WW,BUFF
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,22.67,FN,YOUPIN
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,18.8,FT,C5
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,17.9,MW,BUFF
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,29.89,BS,YOUPIN
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,112.0,FN,C5
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,33.35,FT,C5
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,35.0,MW,YOUPIN
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,41.14,WW,HALOSKINS
G3SG1 | Flux,Shadow Case,Classified,50.69,BS,C5
G3SG1 | Flux,Shadow Case,Classified,319.4,FN,BUFF
G3SG1 | Flux,Shadow Case,Classified,51.6,FT,YOUPIN
