name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
Desert Eagle | Ocean Drive,Operation Riptide Case,Covert,418.98,WW,C5,,False,Gold,5.0,3660.3875000000003,战痕,732.0775000000001,418.98,313.0975000000001,0.7472850732731874
★ Karambit | Forest DDPAT,CSGO Weapon Case 2,Gold,2550.0,BS,C5,,False,,,,,,2550.0,,
★ Karambit | Forest DDPAT,CSGO Weapon Case 2,Gold,6666.0,FN,C5,,False,,,,,,6666.0,,
★ Karambit | Forest DDPAT,CSGO Weapon Case 2,Gold,2659.88,FT,YOUPIN,,False,,,,,,2659.88,,
★ Karambit | Forest DDPAT,CSGO Weapon Case 2,Gold,2908.5,MW,YOUPIN,,False,,,,,,2908.5,,
★ Karambit | Forest DDPAT,CSGO Weapon Case 2,Gold,2550.0,WW,C5,,False,,,,,,2550.0,,
★ Karambit | Freehand,Gamma Case,Gold,3328.0,BS,BUFF,,False,,,,,,3328.0,,
★ Karambit | Freehand,Gamma Case,Gold,4195.0,FN,BUFF,,False,,,,,,4195.0,,
★ Karambit | Freehand,Gamma Case,Gold,3530.0,FT,YOUPIN,,False,,,,,,3530.0,,
★ Karambit | Freehand,Gamma Case,Gold,3749.5,MW,C5,,False,,,,,,3749.5,,
★ Karambit | Freehand,Gamma Case,Gold,3333.0,WW,BUFF,,False,,,,,,3333.0,,
★ Karambit | Gamma Doppler,Gamma Case,Gold,19800.0,FN,YOUPIN,,False,,,,,,19800.0,,
★ Karambit | Gamma Doppler,Gamma Case,Gold,14800.0,MW,YOUPIN,,False,,,,,,14800.0,,
★ Karambit | Lore,Gamma 2 Case,Gold,3689.0,BS,YOUPIN,,False,,,,,,3689.0,,
★ Karambit | Lore,Gamma 2 Case,Gold,10000.0,FN,YOUPIN,,False,,,,,,10000.0,,
★ Karambit | Lore,Gamma 2 Case,Gold,4119.5,FT,YOUPIN,,False,,,,,,4119.5,,
★ Karambit | Lore,Gamma 2 Case,Gold,6350.0,MW,YOUPIN,,False,,,,,,6350.0,,
★ Karambit | Lore,Gamma 2 Case,Gold,3949.0,WW,BUFF,,False,,,,,,3949.0,,
★ Karambit | Night,CSGO Weapon Case 2,Gold,3300.0,BS,YOUPIN,,False,,,,,,3300.0,,
★ Karambit | Night,CSGO Weapon Case 2,Gold,13300.0,FN,YOUPIN,,False,,,,,,13300.0,,
★ Karambit | Night,Operation Bravo Case,Gold,3394.5,FT,C5,,False,,,,,,3394.5,,
★ Karambit | Night,CSGO Weapon Case 2,Gold,4220.0,MW,YOUPIN,,False,,,,,,4220.0,,
★ Karambit | Night,CSGO Weapon Case 2,Gold,3300.0,WW,BUFF,,False,,,,,,3300.0,,
★ Karambit | Safari Mesh,CSGO Weapon Case 2,Gold,2530.0,BS,C5,,False,,,,,,2530.0,,
★ Karambit | Safari Mesh,CSGO Weapon Case 2,Gold,4000.0,FN,YOUPIN,,False,,,,,,4000.0,,
★ Karambit | Safari Mesh,Winter Offensive Weapon Case,Gold,2550.0,FT,C5,,False,,,,,,2550.0,,
★ Karambit | Safari Mesh,CSGO Weapon Case 2,Gold,2660.0,MW,C5,,False,,,,,,2660.0,,
★ Karambit | Safari Mesh,CSGO Weapon Case 2,Gold,2540.0,WW,YOUPIN,,False,,,,,,2540.0,,
★ Karambit | Scorched,CSGO Weapon Case 2,Gold,2782.0,BS,YOUPIN,,False,,,,,,2782.0,,
★ Karambit | Scorched,CSGO Weapon Case 2,Gold,6153.0,FN,BUFF,,False,,,,,,6153.0,,
★ Karambit | Scorched,CSGO Weapon Case 2,Gold,2887.0,FT,YOUPIN,,False,,,,,,2887.0,,
★ Karambit | Scorched,CSGO Weapon Case 2,Gold,3444.0,MW,YOUPIN,,False,,,,,,3444.0,,
★ Karambit | Scorched,CSGO Weapon Case 2,Gold,2799.5,WW,BUFF,,False,,,,,,2799.5,,
★ Karambit | Slaughter,Revolver Case,Gold,8439.5,FN,YOUPIN,,False,,,,,,8439.5,,
★ Karambit | Slaughter,CSGO Weapon Case 2,Gold,6200.0,FT,YOUPIN,,False,,,,,,6200.0,,
★ Karambit | Slaughter,CSGO Weapon Case 2,Gold,6899.5,MW,YOUPIN,,False,,,,,,6899.5,,
★ Karambit | Stained,CSGO Weapon Case 2,Gold,3407.4,BS,YOUPIN,,False,,,,,,3407.4,,
★ Karambit | Stained,CSGO Weapon Case 2,Gold,5210.0,FN,YOUPIN,,False,,,,,,5210.0,,
★ Karambit | Stained,CSGO Weapon Case 2,Gold,3800.0,FT,C5,,False,,,,,,3800.0,,
★ Karambit | Stained,CSGO Weapon Case 2,Gold,4066.0,MW,YOUPIN,,False,,,,,,4066.0,,
★ Karambit | Stained,CSGO Weapon Case 2,Gold,3563.0,WW,YOUPIN,,False,,,,,,3563.0,,
★ Karambit | Ultraviolet,Chroma Case,Gold,3049.5,BS,YOUPIN,,False,,,,,,3049.5,,
★ Karambit | Urban Masked,CSGO Weapon Case 3,Gold,2780.0,BS,BUFF,,False,,,,,,2780.0,,
★ Karambit | Urban Masked,CSGO Weapon Case 3,Gold,7500.0,FN,BUFF,,False,,,,,,7500.0,,
★ Karambit | Urban Masked,CSGO Weapon Case 3,Gold,2730.0,FT,YOUPIN,,False,,,,,,2730.0,,
★ Karambit | Urban Masked,CSGO Weapon Case 3,Gold,3265.0,MW,YOUPIN,,False,,,,,,3265.0,,
★ Karambit | Urban Masked,CSGO Weapon Case 3,Gold,2688.0,WW,YOUPIN,,False,,,,,,2688.0,,
★ M9 Bayonet | Blue Steel,CSGO Weapon Case 3,Gold,3570.0,BS,YOUPIN,,False,,,,,,3570.0,,
★ M9 Bayonet | Blue Steel,CSGO Weapon Case 3,Gold,5987.0,FN,C5,,False,,,,,,5987.0,,
★ M9 Bayonet | Blue Steel,CSGO Weapon Case 3,Gold,3750.0,FT,YOUPIN,,False,,,,,,3750.0,,
★ M9 Bayonet | Blue Steel,CSGO Weapon Case 3,Gold,4099.0,MW,YOUPIN,,False,,,,,,4099.0,,
★ M9 Bayonet | Blue Steel,CSGO Weapon Case 3,Gold,3600.0,WW,YOUPIN,,False,,,,,,3600.0,,
★ M9 Bayonet | Boreal Forest,CSGO Weapon Case,Gold,2059.5,BS,YOUPIN,,False,,,,,,2059.5,,
★ M9 Bayonet | Boreal Forest,CSGO Weapon Case 3,Gold,6999.0,FN,BUFF,,False,,,,,,6999.0,,
★ M9 Bayonet | Boreal Forest,CSGO Weapon Case 3,Gold,2009.5,FT,C5,,False,,,,,,2009.5,,
★ M9 Bayonet | Boreal Forest,CSGO Weapon Case 3,Gold,2297.5,MW,C5,,False,,,,,,2297.5,,
★ M9 Bayonet | Boreal Forest,CSGO Weapon Case 3,Gold,1990.0,WW,YOUPIN,,False,,,,,,1990.0,,
★ M9 Bayonet | Case Hardened,CSGO Weapon Case,Gold,3050.0,BS,YOUPIN,,False,,,,,,3050.0,,
★ M9 Bayonet | Case Hardened,CSGO Weapon Case,Gold,8500.0,FN,BUFF,,False,,,,,,8500.0,,
★ M9 Bayonet | Case Hardened,ESports 2014 Summer Case,Gold,3499.0,FT,BUFF,,False,,,,,,3499.0,,
★ M9 Bayonet | Case Hardened,ESports 2014 Summer Case,Gold,3995.5,MW,YOUPIN,,False,,,,,,3995.5,,
★ M9 Bayonet | Case Hardened,CSGO Weapon Case,Gold,3285.99,WW,C5,,False,,,,,,3285.99,,
★ M9 Bayonet | Crimson Web,CSGO Weapon Case,Gold,3100.0,BS,YOUPIN,,False,,,,,,3100.0,,
★ M9 Bayonet | Crimson Web,CSGO Weapon Case,Gold,35200.0,FN,BUFF,,False,,,,,,35200.0,,
★ M9 Bayonet | Crimson Web,CSGO Weapon Case,Gold,3149.5,FT,BUFF,,False,,,,,,3149.5,,
★ M9 Bayonet | Crimson Web,CSGO Weapon Case,Gold,6366.16,MW,YOUPIN,,False,,,,,,6366.16,,
★ M9 Bayonet | Crimson Web,CSGO Weapon Case,Gold,3000.0,WW,BUFF,,False,,,,,,3000.0,,
★ M9 Bayonet | Damascus Steel,Chroma 2 Case,Gold,3100.0,BS,BUFF,,False,,,,,,3100.0,,
★ M9 Bayonet | Damascus Steel,Chroma 2 Case,Gold,3612.0,FN,YOUPIN,,False,,,,,,3612.0,,
★ M9 Bayonet | Damascus Steel,Chroma 3 Case,Gold,3134.0,FT,YOUPIN,,False,,,,,,3134.0,,
★ M9 Bayonet | Damascus Steel,Chroma 2 Case,Gold,3218.93,MW,HALOSKINS,,False,,,,,,3218.93,,
★ M9 Bayonet | Damascus Steel,Chroma 2 Case,Gold,3168.0,WW,YOUPIN,,False,,,,,,3168.0,,
★ M9 Bayonet | Doppler,Chroma 2 Case,Gold,7650.0,FN,C5,,False,,,,,,7650.0,,
★ M9 Bayonet | Doppler,Chroma 2 Case,Gold,8050.0,MW,YOUPIN,,False,,,,,,8050.0,,
★ M9 Bayonet | Fade,Operation Phoenix Weapon Case,Gold,8480.0,FN,YOUPIN,,False,,,,,,8480.0,,
★ M9 Bayonet | Fade,CSGO Weapon Case,Gold,8999.0,MW,C5,,False,,,,,,8999.0,,
★ M9 Bayonet | Forest DDPAT,CSGO Weapon Case,Gold,2045.0,BS,YOUPIN,,False,,,,,,2045.0,,
★ M9 Bayonet | Forest DDPAT,CSGO Weapon Case,Gold,160000.0,FN,YOUPIN,,False,,,,,,160000.0,,
★ M9 Bayonet | Forest DDPAT,Operation Phoenix Weapon Case,Gold,2008.5,FT,YOUPIN,,False,,,,,,2008.5,,
★ M9 Bayonet | Forest DDPAT,CSGO Weapon Case,Gold,2296.0,MW,YOUPIN,,False,,,,,,2296.0,,
★ M9 Bayonet | Forest DDPAT,CSGO Weapon Case,Gold,2010.4,WW,C5,,False,,,,,,2010.4,,
★ M9 Bayonet | Freehand,Gamma 2 Case,Gold,2495.0,BS,BUFF,,False,,,,,,2495.0,,
★ M9 Bayonet | Freehand,Gamma 2 Case,Gold,3199.0,FN,BUFF,,False,,,,,,3199.0,,
★ M9 Bayonet | Freehand,Gamma 2 Case,Gold,2640.0,FT,YOUPIN,,False,,,,,,2640.0,,
★ M9 Bayonet | Freehand,Gamma 2 Case,Gold,2850.0,MW,BUFF,,False,,,,,,2850.0,,
★ M9 Bayonet | Freehand,Gamma 2 Case,Gold,2630.0,WW,YOUPIN,,False,,,,,,2630.0,,
★ M9 Bayonet | Gamma Doppler,Gamma 2 Case,Gold,11665.0,FN,YOUPIN,,False,,,,,,11665.0,,
★ M9 Bayonet | Gamma Doppler,Gamma 2 Case,Gold,11300.0,MW,BUFF,,False,,,,,,11300.0,,
★ M9 Bayonet | Marble Fade,Chroma 2 Case,Gold,6288.0,FN,YOUPIN,,False,,,,,,6288.0,,
★ M9 Bayonet | Marble Fade,Chroma 2 Case,Gold,6430.0,MW,YOUPIN,,False,,,,,,6430.0,,
★ M9 Bayonet | Night,CSGO Weapon Case,Gold,2420.0,BS,C5,,False,,,,,,2420.0,,
★ M9 Bayonet | Night,CSGO Weapon Case 3,Gold,9000.0,FN,BUFF,,False,,,,,,9000.0,,
★ M9 Bayonet | Night,CSGO Weapon Case,Gold,2390.0,FT,BUFF,,False,,,,,,2390.0,,
★ M9 Bayonet | Night,CSGO Weapon Case,Gold,3035.0,MW,YOUPIN,,False,,,,,,3035.0,,
★ M9 Bayonet | Night,CSGO Weapon Case,Gold,2384.5,WW,BUFF,,False,,,,,,2384.5,,
★ M9 Bayonet | Rust Coat,Chroma 2 Case,Gold,2490.0,BS,C5,,False,,,,,,2490.0,,
★ M9 Bayonet | Rust Coat,Chroma 2 Case,Gold,2799.0,WW,BUFF,,False,,,,,,2799.0,,
★ M9 Bayonet | Safari Mesh,CSGO Weapon Case,Gold,2000.0,BS,BUFF,,False,,,,,,2000.0,,
★ M9 Bayonet | Safari Mesh,CSGO Weapon Case,Gold,1994.5,FT,YOUPIN,,False,,,,,,1994.5,,
★ M9 Bayonet | Safari Mesh,CSGO Weapon Case,Gold,2098.5,MW,YOUPIN,,False,,,,,,2098.5,,
★ M9 Bayonet | Safari Mesh,CSGO Weapon Case,Gold,1990.0,WW,BUFF,,False,,,,,,1990.0,,
★ M9 Bayonet | Scorched,CSGO Weapon Case,Gold,2224.5,BS,YOUPIN,,False,,,,,,2224.5,,
★ M9 Bayonet | Scorched,CSGO Weapon Case,Gold,6500.0,FN,YOUPIN,,False,,,,,,6500.0,,
★ M9 Bayonet | Scorched,CSGO Weapon Case,Gold,2059.5,FT,YOUPIN,,False,,,,,,2059.5,,
★ M9 Bayonet | Scorched,CSGO Weapon Case,Gold,2300.0,MW,YOUPIN,,False,,,,,,2300.0,,
★ M9 Bayonet | Scorched,CSGO Weapon Case,Gold,2095.0,WW,YOUPIN,,False,,,,,,2095.0,,
★ M9 Bayonet | Slaughter,Operation Phoenix Weapon Case,Gold,6700.0,FN,YOUPIN,,False,,,,,,6700.0,,
★ M9 Bayonet | Slaughter,CSGO Weapon Case,Gold,4740.0,FT,YOUPIN,,False,,,,,,4740.0,,
★ M9 Bayonet | Slaughter,CSGO Weapon Case,Gold,5150.0,MW,BUFF,,False,,,,,,5150.0,,
★ M9 Bayonet | Stained,CSGO Weapon Case,Gold,2650.0,BS,YOUPIN,,False,,,,,,2650.0,,
★ M9 Bayonet | Stained,CSGO Weapon Case,Gold,3784.25,FN,C5,,False,,,,,,3784.25,,
★ M9 Bayonet | Stained,CSGO Weapon Case,Gold,2807.0,FT,C5,,False,,,,,,2807.0,,
★ M9 Bayonet | Stained,CSGO Weapon Case,Gold,3030.0,MW,BUFF,,False,,,,,,3030.0,,
★ M9 Bayonet | Stained,CSGO Weapon Case,Gold,2666.0,WW,YOUPIN,,False,,,,,,2666.0,,
★ M9 Bayonet | Tiger Tooth,Chroma 2 Case,Gold,5239.5,FN,C5,,False,,,,,,5239.5,,
★ M9 Bayonet | Tiger Tooth,Chroma 2 Case,Gold,5200.0,MW,BUFF,,False,,,,,,5200.0,,
★ M9 Bayonet | Ultraviolet,Chroma 2 Case,Gold,2358.0,BS,YOUPIN,,False,,,,,,2358.0,,
★ M9 Bayonet | Ultraviolet,Chroma 2 Case,Gold,8888.0,FN,YOUPIN,,False,,,,,,8888.0,,
★ M9 Bayonet | Ultraviolet,Chroma 2 Case,Gold,2559.99,FT,BUFF,,False,,,,,,2559.99,,
★ M9 Bayonet | Ultraviolet,Chroma 2 Case,Gold,3320.0,MW,YOUPIN,,False,,,,,,3320.0,,
★ M9 Bayonet | Ultraviolet,Chroma 2 Case,Gold,2485.0,WW,YOUPIN,,False,,,,,,2485.0,,
★ M9 Bayonet | Urban Masked,CSGO Weapon Case 2,Gold,2200.0,BS,YOUPIN,,False,,,,,,2200.0,,
★ M9 Bayonet | Urban Masked,Operation Bravo Case,Gold,2098.5,FT,YOUPIN,,False,,,,,,2098.5,,
★ M9 Bayonet | Urban Masked,CSGO Weapon Case,Gold,2340.0,MW,BUFF,,False,,,,,,2340.0,,
★ M9 Bayonet | Urban Masked,CSGO Weapon Case,Gold,2095.0,WW,YOUPIN,,False,,,,,,2095.0,,
★ Moto Gloves | 3rd Commando Company,Snakebite Case,Gold,383.16,BS,C5,,False,,,,,,383.16,,
★ Moto Gloves | 3rd Commando Company,Snakebite Case,Gold,2250.0,FN,YOUPIN,,False,,,,,,2250.0,,
★ Moto Gloves | 3rd Commando Company,Snakebite Case,Gold,353.0,FT,YOUPIN,,False,,,,,,353.0,,
★ Moto Gloves | 3rd Commando Company,Snakebite Case,Gold,661.0,MW,YOUPIN,,False,,,,,,661.0,,
★ Moto Gloves | 3rd Commando Company,Snakebite Case,Gold,363.0,WW,YOUPIN,,False,,,,,,363.0,,
★ Moto Gloves | Blood Pressure,Snakebite Case,Gold,678.0,BS,YOUPIN,,False,,,,,,678.0,,
★ Moto Gloves | Blood Pressure,Snakebite Case,Gold,6000.0,FN,C5,,False,,,,,,6000.0,,
★ Moto Gloves | Blood Pressure,Snakebite Case,Gold,950.0,FT,YOUPIN,,False,,,,,,950.0,,
★ Moto Gloves | Blood Pressure,Snakebite Case,Gold,1739.5,MW,YOUPIN,,False,,,,,,1739.5,,
★ Moto Gloves | Blood Pressure,Snakebite Case,Gold,935.0,WW,BUFF,,False,,,,,,935.0,,
★ Moto Gloves | Boom!,Operation Hydra Case,Gold,732.8,BS,C5,,False,,,,,,732.8,,
★ Moto Gloves | Boom!,Operation Hydra Case,Gold,10888.0,FN,BUFF,,False,,,,,,10888.0,,
★ Moto Gloves | Boom!,Operation Hydra Case,Gold,3660.0,FT,C5,,False,,,,,,3660.0,,
★ Moto Gloves | Boom!,Operation Hydra Case,Gold,4399.5,MW,YOUPIN,,False,,,,,,4399.5,,
★ Moto Gloves | Boom!,Operation Hydra Case,Gold,1328.0,WW,YOUPIN,,False,,,,,,1328.0,,
★ Moto Gloves | Cool Mint,Operation Hydra Case,Gold,1242.0,BS,YOUPIN,,False,,,,,,1242.0,,
★ Moto Gloves | Cool Mint,Operation Hydra Case,Gold,29000.0,FN,YOUPIN,,False,,,,,,29000.0,,
★ Moto Gloves | Cool Mint,Operation Hydra Case,Gold,9290.0,FT,C5,,False,,,,,,9290.0,,
★ Moto Gloves | Cool Mint,Operation Hydra Case,Gold,10749.5,MW,C5,,False,,,,,,10749.5,,
★ Moto Gloves | Cool Mint,Operation Hydra Case,Gold,2972.5,WW,C5,,False,,,,,,2972.5,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,758.5,BS,YOUPIN,,False,,,,,,758.5,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,7599.5,FN,BUFF,,False,,,,,,7599.5,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,3711.0,FT,C5,,False,,,,,,3711.0,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,4149.5,MW,YOUPIN,,False,,,,,,4149.5,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,1111.0,WW,YOUPIN,,False,,,,,,1111.0,,
★ Moto Gloves | Finish Line,Snakebite Case,Gold,490.0,BS,YOUPIN,,False,,,,,,490.0,,
★ Moto Gloves | Finish Line,Snakebite Case,Gold,4699.5,FN,YOUPIN,,False,,,,,,4699.5,,
★ Moto Gloves | Finish Line,Snakebite Case,Gold,724.0,FT,C5,,False,,,,,,724.0,,
★ Moto Gloves | Finish Line,Snakebite Case,Gold,1600.0,MW,YOUPIN,,False,,,,,,1600.0,,
★ Moto Gloves | Finish Line,Snakebite Case,Gold,595.0,WW,YOUPIN,,False,,,,,,595.0,,
★ Moto Gloves | Smoke Out,Snakebite Case,Gold,633.0,BS,BUFF,,False,,,,,,633.0,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,6588.0,FN,BUFF,,False,,,,,,6588.0,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,832.7,FT,C5,,False,,,,,,832.7,,
★ Moto Gloves | Smoke Out,Snakebite Case,Gold,1747.5,MW,C5,,False,,,,,,1747.5,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,786.5,WW,YOUPIN,,False,,,,,,786.5,,
★ Moto Gloves | Spearmint,Glove Case,Gold,3147.0,BS,YOUPIN,,False,,,,,,3147.0,,
★ Moto Gloves | Spearmint,Glove Case,Gold,78000.0,FN,YOUPIN,,False,,,,,,78000.0,,
★ Moto Gloves | Spearmint,Glove Case,Gold,23630.0,FT,YOUPIN,,False,,,,,,23630.0,,
★ Moto Gloves | Spearmint,Glove Case,Gold,35765.5,MW,YOUPIN,,False,,,,,,35765.5,,
★ Moto Gloves | Spearmint,Glove Case,Gold,9900.5,WW,YOUPIN,,False,,,,,,9900.5,,
★ Moto Gloves | Transport,Revolution Case,Gold,3100.0,FN,YOUPIN,,False,,,,,,3100.0,,
★ Moto Gloves | Transport,Revolution Case,Gold,347.5,FT,YOUPIN,,False,,,,,,347.5,,
★ Moto Gloves | Transport,Revolution Case,Gold,676.99,MW,YOUPIN,,False,,,,,,676.99,,
★ Moto Gloves | Transport,Revolution Case,Gold,348.0,WW,BUFF,,False,,,,,,348.0,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,446.5,BS,C5,,False,,,,,,446.5,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,814.0,FN,BUFF,,False,,,,,,814.0,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,430.59,FT,YOUPIN,,False,,,,,,430.59,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,457.0,MW,YOUPIN,,False,,,,,,457.0,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,451.6,WW,C5,,False,,,,,,451.6,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,377.0,BS,YOUPIN,,False,,,,,,377.0,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,1415.0,FN,C5,,False,,,,,,1415.0,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,370.0,FT,BUFF,,False,,,,,,370.0,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,398.99,MW,YOUPIN,,False,,,,,,398.99,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,380.0,WW,YOUPIN,,False,,,,,,380.0,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,686.99,BS,BUFF,,False,,,,,,686.99,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,1199.0,FN,YOUPIN,,False,,,,,,1199.0,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,589.5,FT,BUFF,,False,,,,,,589.5,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,719.5,MW,BUFF,,False,,,,,,719.5,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,639.53,WW,HALOSKINS,,False,,,,,,639.53,,
★ Navaja Knife | Crimson Web,Danger Zone Case,Gold,510.0,BS,BUFF,,False,,,,,,510.0,,
★ Navaja Knife | Crimson Web,Danger Zone Case,Gold,4444.0,FN,BUFF,,False,,,,,,4444.0,,
★ Navaja Knife | Crimson Web,Horizon Case,Gold,503.99,FT,YOUPIN,,False,,,,,,503.99,,
★ Navaja Knife | Crimson Web,Danger Zone Case,Gold,593.1,MW,BUFF,,False,,,,,,593.1,,
★ Navaja Knife | Crimson Web,Danger Zone Case,Gold,640.0,WW,BUFF,,False,,,,,,640.0,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,499.99,BS,BUFF,,False,,,,,,499.99,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,454.78,FN,HALOSKINS,,False,,,,,,454.78,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,380.0,FT,YOUPIN,,False,,,,,,380.0,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,390.0,MW,YOUPIN,,False,,,,,,390.0,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,425.0,WW,BUFF,,False,,,,,,425.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,888.88,FN,BUFF,,False,,,,,,888.88,,
★ Navaja Knife | Doppler,Prisma Case,Gold,1500.0,MW,YOUPIN,,False,,,,,,1500.0,,
★ Navaja Knife | Fade,Danger Zone Case,Gold,759.0,FN,YOUPIN,,False,,,,,,759.0,,
★ Navaja Knife | Fade,Danger Zone Case,Gold,879.5,MW,YOUPIN,,False,,,,,,879.5,,
★ Navaja Knife | Forest DDPAT,Danger Zone Case,Gold,463.92,BS,C5,,False,,,,,,463.92,,
★ Navaja Knife | Forest DDPAT,Danger Zone Case,Gold,700.0,FN,BUFF,,False,,,,,,700.0,,
★ Navaja Knife | Forest DDPAT,Danger Zone Case,Gold,369.0,FT,YOUPIN,,False,,,,,,369.0,,
★ Navaja Knife | Forest DDPAT,Danger Zone Case,Gold,388.0,MW,BUFF,,False,,,,,,388.0,,
★ Navaja Knife | Forest DDPAT,Danger Zone Case,Gold,395.0,WW,BUFF,,False,,,,,,395.0,,
★ Navaja Knife | Night Stripe,Danger Zone Case,Gold,437.23,BS,C5,,False,,,,,,437.23,,
★ Navaja Knife | Night Stripe,Danger Zone Case,Gold,1216.79,FN,STEAM,,False,,,,,,1216.79,,
★ Navaja Knife | Night Stripe,Danger Zone Case,Gold,377.0,FT,YOUPIN,,False,,,,,,377.0,,
★ Navaja Knife | Night Stripe,Danger Zone Case,Gold,385.4,MW,YOUPIN,,False,,,,,,385.4,,
★ Navaja Knife | Night Stripe,Danger Zone Case,Gold,379.5,WW,YOUPIN,,False,,,,,,379.5,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,374.9,BS,C5,,False,,,,,,374.9,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,370.0,FT,YOUPIN,,False,,,,,,370.0,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,400.0,MW,YOUPIN,,False,,,,,,400.0,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,370.0,WW,BUFF,,False,,,,,,370.0,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,380.0,BS,BUFF,,False,,,,,,380.0,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,998.5,FN,BUFF,,False,,,,,,998.5,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,370.0,FT,YOUPIN,,False,,,,,,370.0,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,413.9,MW,BUFF,,False,,,,,,413.9,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,457.99,WW,C5,,False,,,,,,457.99,,
★ Navaja Knife | Slaughter,Danger Zone Case,Gold,689.5,FN,YOUPIN,,False,,,,,,689.5,,
★ Navaja Knife | Slaughter,Danger Zone Case,Gold,750.0,FT,YOUPIN,,False,,,,,,750.0,,
★ Navaja Knife | Slaughter,Danger Zone Case,Gold,630.0,MW,C5,,False,,,,,,630.0,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,439.0,BS,C5,,False,,,,,,439.0,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,780.0,FN,YOUPIN,,False,,,,,,780.0,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,396.5,FT,BUFF,,False,,,,,,396.5,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,397.5,MW,BUFF,,False,,,,,,397.5,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,446.47,WW,C5,,False,,,,,,446.47,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,400.0,BS,YOUPIN,,False,,,,,,400.0,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,1500.0,FN,BUFF,,False,,,,,,1500.0,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,363.97,FT,YOUPIN,,False,,,,,,363.97,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,430.0,MW,YOUPIN,,False,,,,,,430.0,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,455.0,WW,BUFF,,False,,,,,,455.0,,
★ Nomad Knife | Blue Steel,Fracture Case,Gold,1059.0,BS,YOUPIN,,False,,,,,,1059.0,,
★ Nomad Knife | Blue Steel,Fracture Case,Gold,1719.0,FN,YOUPIN,,False,,,,,,1719.0,,
★ Nomad Knife | Blue Steel,Fracture Case,Gold,1099.0,FT,BUFF,,False,,,,,,1099.0,,
★ Nomad Knife | Blue Steel,Fracture Case,Gold,1200.0,MW,YOUPIN,,False,,,,,,1200.0,,
★ Nomad Knife | Blue Steel,Fracture Case,Gold,1040.0,WW,YOUPIN,,False,,,,,,1040.0,,
★ Nomad Knife | Boreal Forest,Fracture Case,Gold,580.0,BS,C5,,False,,,,,,580.0,,
★ Nomad Knife | Boreal Forest,Fracture Case,Gold,1200.0,FN,YOUPIN,,False,,,,,,1200.0,,
★ Nomad Knife | Boreal Forest,Fracture Case,Gold,584.5,FT,YOUPIN,,False,,,,,,584.5,,
